"gene","p0g","geosvg_pred","scbsp_pvalue","scbsp_pred","spark_pvalue","spark_pred","sparkx_pvalue","sparkx_pred","raw_zero_prop","category"
"MEIS2",1,0,0.000308471763727503,1,3.08030734496979e-15,1,1.33461866313611e-304,1,0.894594007815892,"scBSP only"
"MGARP",1,0,0.825472784618016,0,1,0,0.19092343958685,0,0.995766391663048,"Neither"
"MGST1",1,0,0.668994005856711,0,0.0162859103799362,1,1,0,0.991858445505862,"Neither"
"MIA",1,0,0.847324765853136,0,0.00786702720085675,1,0.369775126784069,0,0.995115067303517,"Neither"
"MLF1",1,0,0.409420757532783,0,0.130701614090813,0,0.000963849484604191,1,0.973947025618758,"Neither"
"MNS1",1,0,0.336461704800482,0,8.39390097079676e-08,1,0.54968321341405,0,0.988059053408597,"Neither"
"MOG",1,0,0.00916466580734954,1,2.50566377284348e-15,1,4.4745530878919e-43,1,0.865718627876683,"scBSP only"
"MOXD1",1,0,0.623444118494397,0,2.50566377284348e-15,1,5.16020521653965e-10,1,0.989578810247503,"Neither"
"MREG",1,0,0.717238857828389,0,7.64419454556595e-05,1,0.368674296334689,0,0.991098567086409,"Neither"
"MS4A7",1,0,0.916372786970213,0,1,0,1,0,0.996092053842814,"Neither"
"MTNR1B",1,0,0.770818229656729,0,0.659304828899393,0,1,0,0.994572297003908,"Neither"
"MYC",1,0,0.197992710588839,0,1,0,1,0,0.959183673469388,"Neither"
"MYH11",1,0,0.572099636859214,0,0.847215938175374,0,1,0,0.991641337386018,"Neither"
"MYH8",1,0,0.699380283945294,0,1.08764027899248e-06,1,0.212751124623129,0,0.992509769865393,"Neither"
"MYL4",1,0,0.631711510632885,0,0.000471434711150487,1,0.447227461350141,0,0.991098567086409,"Neither"
"NCCRP1",1,0,0.784533629820101,0,1,0,1,0,0.994246634824142,"Neither"
"NCMAP",1,0,0.947528950594154,0,4.35522307710046e-09,1,1,0,0.996634824142423,"Neither"
"NDNF",1,0,0.255597407569267,0,5.55465258928979e-15,1,0.000953538120317068,1,0.973729917498914,"Neither"
"NDRG2",1,0,0.291064665741424,0,2.50566377284348e-15,1,1.02601553813165e-23,1,0.97698653929657,"Neither"
"NECAB1",1,0,0.35079903623747,0,1.8334569777187e-09,1,0.52313825472804,0,0.978831958315241,"Neither"
"NEFH",1,0,0.0142686099748289,0,3.08030734496979e-15,1,1.76662170180974e-41,1,0.888189318280504,"Neither"
"NEFM",1,0,8.8893204142293e-05,1,2.50566377284348e-15,1,3.16894930479563e-116,1,0.629396439426835,"scBSP only"
"NEU4",1,0,0.629492428033582,0,1,0,0.324396072870777,0,0.987190620929223,"Neither"
"NEUROD1",1,0,0.224451510457352,0,5.55465258928979e-15,1,6.86860957562842e-08,1,0.966131133304386,"Neither"
"NFATC2",1,0,0.114508050966583,0,4.47676517063005e-07,1,2.61040331632389e-12,1,0.943334780720799,"Neither"
"NFIB",1,0,0.250374201083645,0,0.0473393666847755,1,1,0,0.967650890143291,"Neither"
"NGB",1,0,0.0287804137498522,0,2.50566377284348e-15,1,1.76367341059424e-12,1,0.876248371689101,"Neither"
"NGFR",1,0,0.601287441211029,0,6.68929781304471e-12,1,1,0,0.989578810247503,"Neither"
"NHLH2",1,0,0.11684655621135,0,2.50566377284348e-15,1,4.95524559508873e-11,1,0.971450282240556,"Neither"
"NINJ2",1,0,0.316493078237994,0,1.39775020788804e-06,1,4.41125190546229e-05,1,0.979266174554928,"Neither"
"NKX2-1",1,0,0.144877327135551,0,3.08030734496979e-15,1,1.96738457194248e-06,1,0.9587494572297,"Neither"
"NKX2-9",1,0,0.625830331116086,0,0.000386869289145133,1,0.311029088662665,0,0.991315675206253,"Neither"
"NMB",1,0,0.270650830194157,0,3.08030734496979e-15,1,0.00397451394768482,1,0.98349978289188,"Neither"
"NMBR",1,0,0.670608016568886,0,0.00206295805322234,1,0.612515819916155,0,0.990013026487191,"Neither"
"NMU",1,0,0.219640516698268,0,1.56828293574357e-08,1,0.210438336973735,0,0.984042553191489,"Neither"
"NMUR1",1,0,0.846227888963565,0,1,0,1,0,0.993703864524533,"Neither"
"NMUR2",1,0,0.696696364275348,0,0.0499274970947275,1,1,0,0.989687364307425,"Neither"
"NOG",1,0,0.143557842139975,0,3.08030734496979e-15,1,1.12062222940698e-12,1,0.950825010855406,"Neither"
"NOS1",1,0,0.0449757670468214,0,2.50566377284348e-15,1,1.13854427274956e-07,1,0.89741641337386,"Neither"
"NPFFR1",1,0,0.586598217678636,0,2.37085416438221e-06,1,0.339128452230227,0,0.987733391228832,"Neither"
"NPFFR2",1,0,0.692838305635893,0,6.08411750000215e-07,1,0.842989612562752,0,0.99348675640469,"Neither"
"NPNT",1,0,0.146727891737105,0,5.55465258928979e-15,1,0.0143652535736709,1,0.966891011723839,"Neither"
"NPPA",1,0,0.574304316704156,0,2.50566377284348e-15,1,2.85925584003826e-06,1,0.989687364307425,"Neither"
"NPPB",1,0,0.663008169225356,0,1.62012226757051e-06,1,1,0,0.99174989144594,"Neither"
"NPPC",1,0,0.318513593266198,0,0.00205560304922676,1,0.0352866082118108,1,0.975683890577508,"Neither"
"NPSR1",1,0,0.739873956936532,0,1,0,0.111718524556171,0,0.991858445505862,"Neither"
"NPW",1,0,0.322877157136693,0,6.50846997850081e-11,1,2.64488896753673e-05,1,0.978723404255319,"Neither"
"NPY2R",1,0,0.140636772884963,0,3.08030734496979e-15,1,1.68477464168465e-08,1,0.968519322622666,"Neither"
"NPY5R",1,0,0.625499204386292,0,1.84543413256672e-12,1,1,0,0.992075553625706,"Neither"
"NR2F2",1,0,0.137792940402507,0,3.08030734496979e-15,1,0.000110725339655838,1,0.953973078593139,"Neither"
"NR4A2",1,0,0.797368080971751,0,2.1407283393886e-09,1,6.83676581263923e-05,1,0.99294398610508,"Neither"
"NREP",1,0,0.0379582724624836,0,0.00251418883997712,1,0.0029708654595174,1,0.91098567086409,"Neither"
"NRIP3",1,0,0.0115673486591298,0,3.08030734496979e-15,1,2.56148665169587e-39,1,0.862244897959184,"Neither"
"NRL",1,0,0.670660162825325,0,0.357416183251123,0,1,0,0.987950499348676,"Neither"
"NRP2",1,0,0.0929963865348594,0,2.50566377284348e-15,1,2.10075554977529e-09,1,0.925640468953539,"Neither"
"NRTN",1,0,0.554802088534685,0,0.0076754862365961,1,1,0,0.985670864090317,"Neither"
"NTF3",1,0,0.611146622734578,0,1,0,1,0,0.989036039947894,"Neither"
"NTNG1",1,0,0.0321289120075705,0,2.50566377284348e-15,1,9.20965513017168e-26,1,0.904798089448545,"Neither"
"NTS",1,0,0.382674247183561,0,5.82911299655075e-11,1,0.0243787228194109,1,0.97698653929657,"Neither"
"NWD2",1,0,0.0320528419515395,0,2.50566377284348e-15,1,1.75197058072071e-59,1,0.953864524533218,"Neither"
"NXPH2",1,0,0.717900569120128,0,1,0,0.515711706719077,0,0.990013026487191,"Neither"
"NXPH3",1,0,0.581725336183955,0,1,0,1,0,0.988276161528441,"Neither"
"OLFM2",1,0,0.00115598396520122,1,2.50566377284348e-15,1,7.07276728270032e-33,1,0.712983065566652,"scBSP only"
"OLFML2A",1,0,0.416675720570207,0,1,0,2.4725968392724e-06,1,0.977203647416413,"Neither"
"OLFR558",1,0,0.901670911696252,0,0.459510321105483,0,0.329803922403625,0,0.995766391663048,"Neither"
"OMP",1,0,0.497103464132963,0,3.99895535949915e-08,1,0.00664261034135424,1,0.981654363873209,"Neither"
"ONECUT2",1,0,0.120773221969313,0,3.08030734496979e-15,1,5.64553577636287e-06,1,0.951584889274859,"Neither"
"OPALIN",1,0,0.0281180057689786,0,3.08030734496979e-15,1,4.37641668450274e-26,1,0.900564481111594,"Neither"
"OPRK1",1,0,0.590288622655173,0,0.000560243290436711,1,1,0,0.990338688666956,"Neither"
"OPRL1",1,0,0.00296209372845457,1,1.38412503246192e-14,1,5.46393519867609e-21,1,0.758575770733825,"scBSP only"
"OPRM1",1,0,0.446765603931747,0,0.0104147665376619,1,1,0,0.985128093790708,"Neither"
"OSR1",1,0,0.530617137953733,0,1,0,0.11344893509294,0,0.980460269214069,"Neither"
"OTOF",1,0,0.0485124219393954,0,2.50566377284348e-15,1,1.20889136374674e-19,1,0.891228831958315,"Neither"
"OTP",1,0,0.118118135249771,0,2.50566377284348e-15,1,3.66275949642299e-15,1,0.95462440295267,"Neither"
"OTX2",1,0,0.843083200453848,0,0.455483010784345,0,0.0246499900743303,1,0.994572297003908,"Neither"
"OXTR",1,0,0.145627144449259,0,3.08030734496979e-15,1,6.80720235380258e-15,1,0.960269214068606,"Neither"
"P2RX2",1,0,0.73383024950402,0,0.0724518033445314,0,0.145086502184214,0,0.991424229266175,"Neither"
"P2RY12",1,0,0.555212812316217,0,0.235447713703941,0,0.350445105849663,0,0.987190620929223,"Neither"
"PALM3",1,0,0.287652638195868,0,0.0258436203574083,1,0.0584479869226023,0,0.972427268779852,"Neither"
"PAPPA",1,0,0.893317303335863,0,2.50566377284348e-15,1,1,0,0.99587494572297,"Neither"
"PAPPA2",1,0,0.766142567583044,0,0.0401331581323492,1,0.649164265644715,0,0.994463742943986,"Neither"
"PAQR5",1,0,0.729580041780384,0,0.0123639186343537,1,1,0,0.991207121146331,"Neither"
"PARM1",1,0,0.00856414740915878,1,2.50566377284348e-15,1,5.62163287436765e-11,1,0.862679114198871,"scBSP only"
"PAX2",1,0,0.910395935623425,0,0.0514461450562376,0,1,0,0.996417716022579,"Neither"
"PAX5",1,0,0.7775385994943,0,0.00154826329193669,1,1,0,0.993595310464611,"Neither"
"PAX6",1,0,0.301122369353524,0,2.50566377284348e-15,1,9.72816317014238e-17,1,0.973621363438993,"Neither"
"PAX7",1,0,0.782156591164446,0,0.000202708567336054,1,0.000336597648513465,1,0.99174989144594,"Neither"
"PBK",1,0,0.637354596020486,0,0.203635174511564,0,0.300051855247577,0,0.990772904906643,"Neither"
"PCDH11X",1,0,0.0550535072563753,0,3.08030734496979e-15,1,4.93559445424206e-29,1,0.918584455058619,"Neither"
"PCDH20",1,0,0.14776989023836,0,0.175832252329627,0,0.00602101347475919,1,0.951150673035172,"Neither"
"PCP2",1,0,0.614121668625251,0,0.65466030376078,0,1,0,0.991315675206253,"Neither"
"PCP4",1,0,1.42493769237362e-05,1,2.50566377284348e-15,1,1.75246639823734e-54,1,0.778441163699522,"scBSP only"
"PCSK5",1,0,0.317157432200798,0,2.05482548355786e-08,1,0.493733618321738,0,0.984802431610942,"Neither"
"PDCD4",1,0,0.0141296350341016,0,3.08030734496979e-15,1,1.82203940983924e-29,1,0.812092922275293,"Neither"
"PDE11A",1,0,0.347737277424448,0,2.78060735505895e-09,1,0.00484978674883404,1,0.984910985670864,"Neither"
"PDE1C",1,0,0.211035276841394,0,5.55465258928979e-15,1,3.00217273976956e-05,1,0.960594876248372,"Neither"
"PDE6G",1,0,0.747360665118356,0,1,0,1,0,0.991858445505862,"Neither"
"PDGFA",1,0,0.0781413970340089,0,1,0,1.42662696588276e-07,1,0.933239253148068,"Neither"
"PDYN",1,0,0.0148305604803476,0,2.50566377284348e-15,1,1.87211493191053e-21,1,0.933890577507599,"Neither"
"PENK",1,0,2.13779125513014e-08,1,3.08030734496979e-15,1,5.07978327039697e-142,1,0.667064698219713,"scBSP only"
"PGAM2",1,0,0.556323235250911,0,0.00649168514262063,1,0.752219635554624,0,0.984042553191489,"Neither"
"PGLYRP1",1,0,0.138247040256011,0,0.0473707041759338,1,0.0217492251933896,1,0.95929222752931,"Neither"
"PGR",1,0,0.11052657606841,0,0.00126421431027862,1,0.00514269432947171,1,0.930525401650022,"Neither"
"PHLDA1",1,0,0.271018350409882,0,0.00510214366117794,1,0.0459386796229475,1,0.979591836734694,"Neither"
"PHOX2A",1,0,0.687349391234187,0,0.0161291138107044,1,0.00754153485589296,1,0.991966999565784,"Neither"
"PHOX2B",1,0,0.699174532253451,0,9.29580038524771e-06,1,2.69489496028532e-05,1,0.991315675206253,"Neither"
"PI16",1,0,0.483552986572806,0,2.27673197526473e-09,1,0.0906515262063288,0,0.987190620929223,"Neither"
"PIEZO2",1,0,0.48183307683723,0,3.08030734496979e-15,1,4.77900195473607e-11,1,0.984476769431177,"Neither"
"PITX2",1,0,0.0243862437944947,0,2.50566377284348e-15,1,3.63679836333569e-24,1,0.942683456361268,"Neither"
"PKD1L2",1,0,0.623520161268169,0,0.00298196519618104,1,0.0506230826030791,0,0.991966999565784,"Neither"
"PKD2L1",1,0,0.556515348577189,0,0.648485856233297,0,0.0560835239961454,0,0.985345201910551,"Neither"
"PKIB",1,0,0.570721778030028,0,8.19588943784245e-05,1,0.368112949338644,0,0.987841945288754,"Neither"
"PLA2G5",1,0,0.927224612868979,0,0.000520560603678847,1,1,0,0.997503256621798,"Neither"
"PLCH1",1,0,0.129851674033651,0,2.50566377284348e-15,1,7.26044969781507e-18,1,0.951259227095093,"Neither"
"PLIN3",1,0,0.562682149959245,0,6.77458907570023e-05,1,1,0,0.99174989144594,"Neither"
"PLTP",1,0,0.236619391260443,0,3.46633421710852e-09,1,5.29967376759119e-06,1,0.968844984802432,"Neither"
"PNOC",1,0,0.0430487160060989,0,2.50566377284348e-15,1,1.56541683675226e-16,1,0.924880590534086,"Neither"
"POSTN",1,0,0.547781938414925,0,3.35219147290681e-05,1,0.0188410350147038,1,0.984910985670864,"Neither"
"POU3F1",1,0,0.803127973066059,0,0.0938294426188186,0,1,0,0.994897959183674,"Neither"
"POU4F1",1,0,0.691509267836882,0,2.50566377284348e-15,1,6.78610024127103e-15,1,0.994572297003908,"Neither"
"POU4F3",1,0,0.914070858467677,0,0.994625263587777,0,1,0,0.998371689101172,"Neither"
"POU6F2",1,0,0.256884837980957,0,5.55465258928979e-15,1,0.000103615603289173,1,0.974272687798524,"Neither"
"PPM1J",1,0,0.82682603251128,0,0.582989536624086,0,0.846104981049675,0,0.992075553625706,"Neither"
"PPP1R14A",1,0,0.020021071979815,0,3.08030734496979e-15,1,4.27521833241231e-32,1,0.910660008684325,"Neither"
"PPP1R17",1,0,0.224053944482134,0,2.50566377284348e-15,1,2.18874768121485e-05,1,0.975466782457664,"Neither"
"PPP1R1B",1,0,0.000171618657297534,1,5.55465258928979e-15,1,0,1,0.888949196699957,"scBSP only"
"PPP2R2B",1,0,0.0025673936496442,1,2.17201158940178e-14,1,3.24525466933516e-28,1,0.772796352583587,"scBSP only"
"PRDM12",1,0,0.315587306053665,0,2.50566377284348e-15,1,1.78866632068944e-26,1,0.981003039513678,"Neither"
"PRKCD",1,0,0.00179314216128079,1,2.50566377284348e-15,1,1.82393053335602e-37,1,0.893617021276596,"scBSP only"
"PRKCQ",1,0,0.272022058045038,0,3.45179939816867e-08,1,0.0869833769742131,0,0.97698653929657,"Neither"
"PRLHR",1,0,0.839317330111686,0,1.07830408957619e-06,1,1,0,0.99468085106383,"Neither"
"PRLR",1,0,0.0882208575901414,0,3.08030734496979e-15,1,7.03663060906853e-06,1,0.959943551888841,"Neither"
"PROKR1",1,0,0.75841530477931,0,0.0155581042694825,1,0.94328773181916,0,0.99468085106383,"Neither"
"PROKR2",1,0,0.691527974171739,0,0.207402471725103,0,0.056977202676492,0,0.987733391228832,"Neither"
"PROX1",1,0,0.00908789359073803,1,2.50566377284348e-15,1,1.12452250828335e-14,1,0.84140251845419,"scBSP only"
"PRPH",1,0,0.12951647879916,0,2.50566377284348e-15,1,0.00122123920940505,1,0.975358228397742,"Neither"
"PRR5L",1,0,0.171942756605732,0,3.68367910695793e-11,1,1.095819337973e-10,1,0.959075119409466,"Neither"
"PRRXL1",1,0,0.472902930248363,0,0.000117250904986386,1,0.042302988870159,1,0.98056882327399,"Neither"
"PRSS12",1,0,0.259696119574984,0,4.28714056467026e-05,1,0.00129408105180453,1,0.97231871471993,"Neither"
"PRSS35",1,0,0.912070125349339,0,0.000401822453560125,1,0.111651311132674,0,0.996092053842814,"Neither"
"PRSS56",1,0,0.666149611196676,0,0.112907129149904,0,0.198071279944432,0,0.989795918367347,"Neither"
"PTGDS",1,0,2.03822418942678e-08,1,2.50566377284348e-15,1,3.99753067613286e-89,1,0.449088145896657,"scBSP only"
"PTGFR",1,0,0.712840278923153,0,0.0024116044686229,1,0.15823356033084,0,0.991858445505862,"Neither"
"PTGIR",1,0,0.899475276553052,0,1,0,1,0,0.996417716022579,"Neither"
"PTH1R",1,0,0.947075783590221,0,1,0,1,0,0.996309161962657,"Neither"
"PTH2R",1,0,0.746575041646414,0,1,0,0.87070632101758,0,0.994355188884064,"Neither"
"PTK2B",1,0,0.0192025667473101,0,3.08030734496979e-15,1,2.67106877244153e-174,1,0.936061658706036,"Neither"
"PTPN3",1,0,0.424362476437245,0,8.87333872260717e-06,1,0.404378731915605,0,0.979700390794616,"Neither"
"PTPRK",1,0,0.135887150267822,0,2.90500161813107e-12,1,5.51463684356291e-05,1,0.954407294832827,"Neither"
"RAB37",1,0,0.659908063391223,0,6.61467136143499e-05,1,0.884583555975218,0,0.991424229266175,"Neither"
"RAB3B",1,0,0.00181743301972737,1,2.50566377284348e-15,1,4.51610062887354e-53,1,0.802757273122015,"scBSP only"
"RASD1",1,0,0.282115750435684,0,6.84310994488248e-10,1,0.000561428878237774,1,0.98056882327399,"Neither"
"RD3L",1,0,0.802376898649006,0,1,0,0.629294770549739,0,0.994572297003908,"Neither"
"RERG",1,0,0.24947063668974,0,2.49320530472556e-05,1,9.71159719956445e-07,1,0.96580547112462,"Neither"
"RESP18",1,0,0.0204724437721663,0,2.50566377284348e-15,1,8.97507500559563e-27,1,0.826204950065132,"Neither"
"RET",1,0,0.425576139206933,0,0.00486868784670783,1,0.165823092324412,0,0.975683890577508,"Neither"
"RGS12",1,0,0.425096965249764,0,0.0207207708076073,1,1,0,0.983825445071646,"Neither"
"RGS16",1,0,0.0792607851100374,0,1.69463833863636e-11,1,0.611584178107597,0,0.966131133304386,"Neither"
"RGS5",1,0,0.938146198829084,0,1,0,1,0,0.99706904038211,"Neither"
"RGS8",1,0,0.0118478641713736,0,3.08030734496979e-15,1,1.87893665437473e-38,1,0.84313938341294,"Neither"
"RHCG",1,0,0.74450267926532,0,1,0,1,0,0.9905557967868,"Neither"
"RIMS4",1,0,0.0944760162001134,0,1.11943039184942e-07,1,1.13892118642421e-05,1,0.937364307425098,"Neither"
"RINL",1,0,0.782403323623029,0,0.0792792401789771,0,1,0,0.993595310464611,"Neither"
"RNF152",1,0,0.653635441134098,0,1.83506723570473e-05,1,0.339294783615608,0,0.989253148067738,"Neither"
"RORA",1,0,0.0436264051254904,0,4.5926269149399e-13,1,1.42767053910117e-13,1,0.922600955275727,"Neither"
"RPP25",1,0,0.101615772125509,0,9.02848704560111e-14,1,1.52896968737795e-09,1,0.940620929222753,"Neither"
"RPRM",1,0,0.0228706535011635,0,2.50566377284348e-15,1,2.97825081922386e-21,1,0.894376899696049,"Neither"
"RRAS2",1,0,0.478478619662455,0,1,0,0.0621794566330685,0,0.984802431610942,"Neither"
"RRM2",1,0,0.497781725000056,0,3.78422052962106e-07,1,0.585152660630359,0,0.993703864524533,"Neither"
"RSPO1",1,0,0.0474475792021304,0,1.70116973824468e-11,1,2.34402988113988e-09,1,0.926183239253148,"Neither"
"RUNX1",1,0,0.375574942197461,0,0.0141485638193285,1,0.118392569005449,0,0.979591836734694,"Neither"
"RXFP2",1,0,0.705709543547777,0,1,0,0.263781457637581,0,0.987190620929223,"Neither"
"RXFP3",1,0,0.823445391881515,0,1,0,1,0,0.992835432045158,"Neither"
"RXFP4",1,0,0.80578712497744,0,0.0202379427107457,1,0.00104281258172067,1,0.99174989144594,"Neither"
"S1PR1",1,0,0.506933301585792,0,0.249877905440873,0,0.017820882185632,1,0.98349978289188,"Neither"
"SAG",1,0,0.526805225324589,0,6.9495633441063e-06,1,1,0,0.992184107685627,"Neither"
"SALL3",1,0,0.640164495884456,0,0.0142086544675418,1,1,0,0.987841945288754,"Neither"
"SAMSN1",1,0,0.67561452191983,0,0.195596999542884,0,1,0,0.989036039947894,"Neither"
"SCGB3A1",1,0,0.786799414441442,0,0.24077089544665,0,1,0,0.992292661745549,"Neither"
"SCGN",1,0,0.830724374715872,0,4.68494211787605e-11,1,1,0,0.994463742943986,"Neither"
"SCN10A",1,0,0.731052343633283,0,3.7220380418385e-13,1,1,0,0.993812418584455,"Neither"
"SCN5A",1,0,0.0301614003784619,0,2.50566377284348e-15,1,1.54538626229731e-22,1,0.907946157186279,"Neither"
"SCN7A",1,0,0.50159091465121,0,0.123525885445412,0,0.812158850258554,0,0.983608336951802,"Neither"
"SCNN1A",1,0,0.460120019829485,0,0.0576057463276761,0,0.498752216621971,0,0.981437255753365,"Neither"
"SCUBE1",1,0,0.686480150338744,0,0.0158429380312274,1,0.641444923125856,0,0.989253148067738,"Neither"
"SELPLG",1,0,0.562013560075133,0,0.70049490806971,0,0.198124162037743,0,0.989795918367347,"Neither"
"SEMA3C",1,0,0.294731660943046,0,2.43574030759503e-06,1,0.867364985319441,0,0.982197134172818,"Neither"
"SEMA3E",1,0,0.457369787816316,0,0.0100038077600063,1,0.0388370910258268,1,0.97405557967868,"Neither"
"SEMA3F",1,0,0.774227600333535,0,1,0,1,0,0.992075553625706,"Neither"
"SERPINB1A",1,0,0.695135433590309,0,0.705778784460839,0,0.149531592102967,0,0.988384715588363,"Neither"
"SERPINB1B",1,0,0.539837930263433,0,2.18244329549548e-07,1,0.530656875089289,0,0.982631350412505,"Neither"
"SERPINF1",1,0,0.434733137873788,0,2.39680248185784e-05,1,0.000163266218591119,1,0.981980026052974,"Neither"
"SFRP2",1,0,0.797222150080937,0,0.000121045632468036,1,0.0741290605948774,0,0.992075553625706,"Neither"
"SHISA8",1,0,0.854945341501709,0,1,0,1,0,0.994897959183674,"Neither"
"SHOX2",1,0,0.685454871833876,0,2.50566377284348e-15,1,0.233180526712792,0,0.992835432045158,"Neither"
"SIGLECH",1,0,0.727912849412586,0,1,0,0.101746140089465,0,0.990664350846722,"Neither"
"SIM1",1,0,0.190311060518017,0,2.50566377284348e-15,1,6.86789996002901e-07,1,0.973512809379071,"Neither"
"SIX3",1,0,0.260641922711183,0,2.50566377284348e-15,1,8.32838672387821e-47,1,0.975032566217977,"Neither"
"SKOR1",1,0,0.497060670509759,0,1.70116973824468e-11,1,0.0285850404436016,1,0.989144594007816,"Neither"
"SLC18A2",1,0,0.850337688650398,0,5.63740886264906e-12,1,0.223722578454105,0,0.996092053842814,"Neither"
"SLC1A3",1,0,0.0107708698822357,0,3.8673436882973e-10,1,6.01644742165687e-17,1,0.825879287885367,"Neither"
"SLC1A6",1,0,0.633362772392049,0,1,0,0.391772843198209,0,0.984802431610942,"Neither"
"SLC22A4",1,0,0.516365985336634,0,1.29248234814725e-06,1,1,0,0.989036039947894,"Neither"
"SLC24A2",1,0,0.0218999415058253,0,3.08030734496979e-15,1,1.10569542394774e-19,1,0.866695614415979,"Neither"
"SLC26A3",1,0,0.908344365296261,0,1,0,1,0,0.995766391663048,"Neither"
"SLC32A1",1,0,0.000630354018177348,1,3.08030734496979e-15,1,1.03806389815332e-72,1,0.76237516283109,"scBSP only"
"SLC34A2",1,0,0.651090271151914,0,0.0012188755957699,1,0.176416011726946,0,0.989795918367347,"Neither"
"SLC36A2",1,0,0.52817966499102,0,0.135726158488115,0,0.181988512055943,0,0.983825445071646,"Neither"
"SLC5A7",1,0,0.65516730631719,0,3.08030734496979e-15,1,1,0,0.994355188884064,"Neither"
"SLC6A4",1,0,0.497455214880008,0,0.00171356500131411,1,0.115875789191154,0,0.982631350412505,"Neither"
"SLC6A5",1,0,0.718893161818589,0,1.69463833863636e-11,1,0.15823356033084,0,0.991858445505862,"Neither"
"SLC7A10",1,0,0.378059589340083,0,0.0307570340181815,1,0.00103367375431546,1,0.977203647416413,"Neither"
"SLCO3A1",1,0,0.0345810641444946,0,2.50566377284348e-15,1,6.73817231712142e-14,1,0.905557967867998,"Neither"
"SNX33",1,0,0.24223333223593,0,1,0,0.524996365172173,0,0.96341728180634,"Neither"
"SOCS3",1,0,0.669890526604962,0,0.00224661995521597,1,1,0,0.995223621363439,"Neither"
"SORCS1",1,0,0.0349613866777798,0,2.50566377284348e-15,1,3.37435140694812e-16,1,0.910660008684325,"Neither"
"SOST",1,0,0.545556426766874,0,0.0389116364917321,1,0.0403190372490211,1,0.990447242726878,"Neither"
"SOSTDC1",1,0,0.730278215118667,0,1.2604652467309e-07,1,0.00470137308233175,1,0.991966999565784,"Neither"
"SOX4",1,0,0.489370638992976,0,7.62086118750095e-07,1,0.0467969829342347,1,0.985019539730786,"Neither"
"SP9",1,0,0.214538829558737,0,3.08030734496979e-15,1,7.2251326694512e-12,1,0.981328701693443,"Neither"
"SPDEF",1,0,0.910822706093059,0,2.50566377284348e-15,1,1,0,0.998263135041251,"Neither"
"SPON1",1,0,0.0221218456803768,0,3.08030734496979e-15,1,2.69830376350878e-23,1,0.866261398176292,"Neither"
"SPON2",1,0,0.972943626354721,0,2.50566377284348e-15,1,1,0,0.998371689101172,"Neither"
"SPP1",1,0,0.765783957041599,0,1,0,1,0,0.991424229266175,"Neither"
"SPP2",1,0,0.783129922723289,0,0.712950030749452,0,0.812158850258554,0,0.993269648284846,"Neither"
"SSPO",1,0,0.834605718918543,0,0.203118425093396,0,1,0,0.992835432045158,"Neither"
"SSTR1",1,0,0.8253096883538,0,1,0,0.753732662318395,0,0.991424229266175,"Neither"
"SSTR2",1,0,0.665767925067533,0,4.67740665532335e-05,1,1,0,0.98936170212766,"Neither"
"ST8SIA4",1,0,0.445652681158995,0,5.15544295129028e-09,1,1,0,0.983716891011724,"Neither"
"ST8SIA6",1,0,0.276234441882641,0,9.22239975639544e-05,1,0.0384500553518199,1,0.979808944854538,"Neither"
"STEAP2",1,0,0.395028594528383,0,0.00143291397672315,1,0.00322584576599224,1,0.981654363873209,"Neither"
"STMN2",1,0,0.00187598554608537,1,2.50566377284348e-15,1,8.32013637929513e-53,1,0.697459834997829,"scBSP only"
"SV2C",1,0,0.30495669477405,0,1.13834930442317e-09,1,0.000106319949674311,1,0.963634389926183,"Neither"
"SYNPO2",1,0,0.298107303376093,0,5.55465258928979e-15,1,0.00319160453754664,1,0.968627876682588,"Neither"
"SYNPR",1,0,0.0177002511152461,0,2.50566377284348e-15,1,3.64288702995499e-15,1,0.891120277898393,"Neither"
"SYT15",1,0,0.595823707890838,0,0.000874587147305445,1,0.0243787228194109,1,0.991532783326096,"Neither"
"SYT2",1,0,0.050967446267976,0,2.50566377284348e-15,1,1.7039582493111e-45,1,0.941815023881893,"Neither"
"SYT6",1,0,0.0851789198294065,0,3.08030734496979e-15,1,5.50140232108476e-09,1,0.93693009118541,"Neither"
"TAC1",1,0,0.00167762729405208,1,3.08030734496979e-15,1,2.73158406024855e-38,1,0.899696048632219,"scBSP only"
"TAC2",1,0,0.0431546450230283,0,2.50566377284348e-15,1,4.85356535707402e-13,1,0.956578376031264,"Neither"
"TACR3",1,0,0.461071987263981,0,0.00893570554407524,1,0.879857811726555,0,0.992509769865393,"Neither"
"TACSTD2",1,0,0.728912390658667,0,1,0,1,0,0.993703864524533,"Neither"
"TAGLN",1,0,0.805817202012966,0,0.000982551854097056,1,0.364370799384271,0,0.994029526704299,"Neither"
"TAL1",1,0,0.591064203270261,0,1,0,0.0852631237958408,0,0.986322188449848,"Neither"
"TBX18",1,0,0.768632662241409,0,0.0017202677895035,1,1,0,0.993161094224924,"Neither"
"TBX20",1,0,0.874201652523231,0,1,0,1,0,0.995766391663048,"Neither"
"TBXA2R",1,0,0.939503750684153,0,6.81924735317872e-05,1,0.212608757780207,0,0.997720364741641,"Neither"
"TCF7L2",1,0,0.0582008079438492,0,2.50566377284348e-15,1,3.23025892958035e-31,1,0.943334780720799,"Neither"
