"gene","p0g","geosvg_pred","scbsp_pvalue","scbsp_pred","raw_zero_prop","category"
"NECAB1",1,0,0.35079903623747,0,0.978831958315241,"Neither"
"NEFH",1,0,0.0142686099748289,1,0.888189318280504,"scBSP only"
"NEFM",1,0,8.8893204142293e-05,1,0.629396439426835,"scBSP only"
"NEU4",1,0,0.629492428033582,0,0.987190620929223,"Neither"
"NEUROD1",1,0,0.224451510457352,0,0.966131133304386,"Neither"
"NFATC2",1,0,0.114508050966583,0,0.943334780720799,"Neither"
"NFIB",1,0,0.250374201083645,0,0.967650890143291,"Neither"
"NGB",1,0,0.0287804137498522,1,0.876248371689101,"scBSP only"
"NGFR",1,0,0.601287441211029,0,0.989578810247503,"Neither"
"NHLH2",1,0,0.11684655621135,0,0.971450282240556,"Neither"
"NINJ2",1,0,0.316493078237994,0,0.979266174554928,"Neither"
"NKX2-1",1,0,0.144877327135551,0,0.9587494572297,"Neither"
"NKX2-9",1,0,0.625830331116086,0,0.991315675206253,"Neither"
"NMB",1,0,0.270650830194157,0,0.98349978289188,"Neither"
"NMBR",1,0,0.670608016568886,0,0.990013026487191,"Neither"
"NMU",1,0,0.219640516698268,0,0.984042553191489,"Neither"
"NMUR1",1,0,0.846227888963565,0,0.993703864524533,"Neither"
"NMUR2",1,0,0.696696364275348,0,0.989687364307425,"Neither"
"NOG",1,0,0.143557842139975,0,0.950825010855406,"Neither"
"NOS1",1,0,0.0449757670468214,1,0.89741641337386,"scBSP only"
"NPFFR1",1,0,0.586598217678636,0,0.987733391228832,"Neither"
"NPFFR2",1,0,0.692838305635893,0,0.99348675640469,"Neither"
"NPNT",1,0,0.146727891737105,0,0.966891011723839,"Neither"
"NPPA",1,0,0.574304316704156,0,0.989687364307425,"Neither"
"NPPB",1,0,0.663008169225356,0,0.99174989144594,"Neither"
"NPPC",1,0,0.318513593266198,0,0.975683890577508,"Neither"
"NPSR1",1,0,0.739873956936532,0,0.991858445505862,"Neither"
"NPW",1,0,0.322877157136693,0,0.978723404255319,"Neither"
"NPY2R",1,0,0.140636772884963,0,0.968519322622666,"Neither"
"NPY5R",1,0,0.625499204386292,0,0.992075553625706,"Neither"
"NR2F2",1,0,0.137792940402507,0,0.953973078593139,"Neither"
"NR4A2",1,0,0.797368080971751,0,0.99294398610508,"Neither"
"NREP",1,0,0.0379582724624836,1,0.91098567086409,"scBSP only"
"NRIP3",1,0,0.0115673486591298,1,0.862244897959184,"scBSP only"
"NRL",1,0,0.670660162825325,0,0.987950499348676,"Neither"
"NRP2",1,0,0.0929963865348594,0,0.925640468953539,"Neither"
"NRTN",1,0,0.554802088534685,0,0.985670864090317,"Neither"
"NTF3",1,0,0.611146622734578,0,0.989036039947894,"Neither"
"NTNG1",1,0,0.0321289120075705,1,0.904798089448545,"scBSP only"
"NTS",1,0,0.382674247183561,0,0.97698653929657,"Neither"
"NWD2",1,0,0.0320528419515395,1,0.953864524533218,"scBSP only"
"NXPH2",1,0,0.717900569120128,0,0.990013026487191,"Neither"
"NXPH3",1,0,0.581725336183955,0,0.988276161528441,"Neither"
"OLFM2",1,0,0.00115598396520122,1,0.712983065566652,"scBSP only"
"OLFML2A",1,0,0.416675720570207,0,0.977203647416413,"Neither"
"OLFR558",1,0,0.901670911696252,0,0.995766391663048,"Neither"
"OMP",1,0,0.497103464132963,0,0.981654363873209,"Neither"
"ONECUT2",1,0,0.120773221969313,0,0.951584889274859,"Neither"
"OPALIN",1,0,0.0281180057689786,1,0.900564481111594,"scBSP only"
"OPRK1",1,0,0.590288622655173,0,0.990338688666956,"Neither"
"OPRL1",1,0,0.00296209372845457,1,0.758575770733825,"scBSP only"
"OPRM1",1,0,0.446765603931747,0,0.985128093790708,"Neither"
"OSR1",1,0,0.530617137953733,0,0.980460269214069,"Neither"
"OTOF",1,0,0.0485124219393954,1,0.891228831958315,"scBSP only"
"OTP",1,0,0.118118135249771,0,0.95462440295267,"Neither"
"OTX2",1,0,0.843083200453848,0,0.994572297003908,"Neither"
"OXTR",1,0,0.145627144449259,0,0.960269214068606,"Neither"
"P2RX2",1,0,0.73383024950402,0,0.991424229266175,"Neither"
"P2RY12",1,0,0.555212812316217,0,0.987190620929223,"Neither"
"PALM3",1,0,0.287652638195868,0,0.972427268779852,"Neither"
"PAPPA",1,0,0.893317303335863,0,0.99587494572297,"Neither"
"PAPPA2",1,0,0.766142567583044,0,0.994463742943986,"Neither"
"PAQR5",1,0,0.729580041780384,0,0.991207121146331,"Neither"
"PARM1",1,0,0.00856414740915878,1,0.862679114198871,"scBSP only"
"PAX2",1,0,0.910395935623425,0,0.996417716022579,"Neither"
"PAX5",1,0,0.7775385994943,0,0.993595310464611,"Neither"
"PAX6",1,0,0.301122369353524,0,0.973621363438993,"Neither"
"PAX7",1,0,0.782156591164446,0,0.99174989144594,"Neither"
"PBK",1,0,0.637354596020486,0,0.990772904906643,"Neither"
"PCDH11X",1,0,0.0550535072563753,0,0.918584455058619,"Neither"
"PCDH20",1,0,0.14776989023836,0,0.951150673035172,"Neither"
"PCP2",1,0,0.614121668625251,0,0.991315675206253,"Neither"
"PCP4",1,0,1.42493769237362e-05,1,0.778441163699522,"scBSP only"
"PCSK5",1,0,0.317157432200798,0,0.984802431610942,"Neither"
"PDCD4",1,0,0.0141296350341016,1,0.812092922275293,"scBSP only"
"PDE11A",1,0,0.347737277424448,0,0.984910985670864,"Neither"
"PDE1C",1,0,0.211035276841394,0,0.960594876248372,"Neither"
"PDE6G",1,0,0.747360665118356,0,0.991858445505862,"Neither"
"PDGFA",1,0,0.0781413970340089,0,0.933239253148068,"Neither"
"PDYN",1,0,0.0148305604803476,1,0.933890577507599,"scBSP only"
"PENK",1,0,2.13779125513014e-08,1,0.667064698219713,"scBSP only"
"PGAM2",1,0,0.556323235250911,0,0.984042553191489,"Neither"
"PGLYRP1",1,0,0.138247040256011,0,0.95929222752931,"Neither"
"PGR",1,0,0.11052657606841,0,0.930525401650022,"Neither"
"PHLDA1",1,0,0.271018350409882,0,0.979591836734694,"Neither"
"PHOX2A",1,0,0.687349391234187,0,0.991966999565784,"Neither"
"PHOX2B",1,0,0.699174532253451,0,0.991315675206253,"Neither"
"PI16",1,0,0.483552986572806,0,0.987190620929223,"Neither"
"PIEZO2",1,0,0.48183307683723,0,0.984476769431177,"Neither"
"PITX2",1,0,0.0243862437944947,1,0.942683456361268,"scBSP only"
"PKD1L2",1,0,0.623520161268169,0,0.991966999565784,"Neither"
"PKD2L1",1,0,0.556515348577189,0,0.985345201910551,"Neither"
"PKIB",1,0,0.570721778030028,0,0.987841945288754,"Neither"
"PLA2G5",1,0,0.927224612868979,0,0.997503256621798,"Neither"
"PLCH1",1,0,0.129851674033651,0,0.951259227095093,"Neither"
"PLIN3",1,0,0.562682149959245,0,0.99174989144594,"Neither"
"PLTP",1,0,0.236619391260443,0,0.968844984802432,"Neither"
"PNOC",1,0,0.0430487160060989,1,0.924880590534086,"scBSP only"
"POSTN",1,0,0.547781938414925,0,0.984910985670864,"Neither"
"POU3F1",1,0,0.803127973066059,0,0.994897959183674,"Neither"
"POU4F1",1,0,0.691509267836882,0,0.994572297003908,"Neither"
"POU4F3",1,0,0.914070858467677,0,0.998371689101172,"Neither"
"POU6F2",1,0,0.256884837980957,0,0.974272687798524,"Neither"
"PPM1J",1,0,0.82682603251128,0,0.992075553625706,"Neither"
"PPP1R14A",1,0,0.020021071979815,1,0.910660008684325,"scBSP only"
"PPP1R17",1,0,0.224053944482134,0,0.975466782457664,"Neither"
"PPP1R1B",1,0,0.000171618657297534,1,0.888949196699957,"scBSP only"
"PPP2R2B",1,0,0.0025673936496442,1,0.772796352583587,"scBSP only"
"PRDM12",1,0,0.315587306053665,0,0.981003039513678,"Neither"
"PRKCD",1,0,0.00179314216128079,1,0.893617021276596,"scBSP only"
"PRKCQ",1,0,0.272022058045038,0,0.97698653929657,"Neither"
"PRLHR",1,0,0.839317330111686,0,0.99468085106383,"Neither"
"PRLR",1,0,0.0882208575901414,0,0.959943551888841,"Neither"
"PROKR1",1,0,0.75841530477931,0,0.99468085106383,"Neither"
"PROKR2",1,0,0.691527974171739,0,0.987733391228832,"Neither"
"PROX1",1,0,0.00908789359073803,1,0.84140251845419,"scBSP only"
"PRPH",1,0,0.12951647879916,0,0.975358228397742,"Neither"
"PRR5L",1,0,0.171942756605732,0,0.959075119409466,"Neither"
"PRRXL1",1,0,0.472902930248363,0,0.98056882327399,"Neither"
"PRSS12",1,0,0.259696119574984,0,0.97231871471993,"Neither"
"PRSS35",1,0,0.912070125349339,0,0.996092053842814,"Neither"
"PRSS56",1,0,0.666149611196676,0,0.989795918367347,"Neither"
"PTGDS",1,0,2.03822418942678e-08,1,0.449088145896657,"scBSP only"
"PTGFR",1,0,0.712840278923153,0,0.991858445505862,"Neither"
"PTGIR",1,0,0.899475276553052,0,0.996417716022579,"Neither"
"PTH1R",1,0,0.947075783590221,0,0.996309161962657,"Neither"
"PTH2R",1,0,0.746575041646414,0,0.994355188884064,"Neither"
"PTK2B",1,0,0.0192025667473101,1,0.936061658706036,"scBSP only"
"PTPN3",1,0,0.424362476437245,0,0.979700390794616,"Neither"
"PTPRK",1,0,0.135887150267822,0,0.954407294832827,"Neither"
"RAB37",1,0,0.659908063391223,0,0.991424229266175,"Neither"
"RAB3B",1,0,0.00181743301972737,1,0.802757273122015,"scBSP only"
"RASD1",1,0,0.282115750435684,0,0.98056882327399,"Neither"
"RD3L",1,0,0.802376898649006,0,0.994572297003908,"Neither"
"RERG",1,0,0.24947063668974,0,0.96580547112462,"Neither"
"RESP18",1,0,0.0204724437721663,1,0.826204950065132,"scBSP only"
"RET",1,0,0.425576139206933,0,0.975683890577508,"Neither"
"RGS12",1,0,0.425096965249764,0,0.983825445071646,"Neither"
"RGS16",1,0,0.0792607851100374,0,0.966131133304386,"Neither"
"RGS5",1,0,0.938146198829084,0,0.99706904038211,"Neither"
"RGS8",1,0,0.0118478641713736,1,0.84313938341294,"scBSP only"
"RHCG",1,0,0.74450267926532,0,0.9905557967868,"Neither"
"RIMS4",1,0,0.0944760162001134,0,0.937364307425098,"Neither"
"RINL",1,0,0.782403323623029,0,0.993595310464611,"Neither"
"RNF152",1,0,0.653635441134098,0,0.989253148067738,"Neither"
"RORA",1,0,0.0436264051254904,1,0.922600955275727,"scBSP only"
"RPP25",1,0,0.101615772125509,0,0.940620929222753,"Neither"
"RPRM",1,0,0.0228706535011635,1,0.894376899696049,"scBSP only"
"RRAS2",1,0,0.478478619662455,0,0.984802431610942,"Neither"
"RRM2",1,0,0.497781725000056,0,0.993703864524533,"Neither"
"RSPO1",1,0,0.0474475792021304,1,0.926183239253148,"scBSP only"
"RUNX1",1,0,0.375574942197461,0,0.979591836734694,"Neither"
"RXFP2",1,0,0.705709543547777,0,0.987190620929223,"Neither"
"RXFP3",1,0,0.823445391881515,0,0.992835432045158,"Neither"
"RXFP4",1,0,0.80578712497744,0,0.99174989144594,"Neither"
"S1PR1",1,0,0.506933301585792,0,0.98349978289188,"Neither"
"SAG",1,0,0.526805225324589,0,0.992184107685627,"Neither"
"SALL3",1,0,0.640164495884456,0,0.987841945288754,"Neither"
"SAMSN1",1,0,0.67561452191983,0,0.989036039947894,"Neither"
"SCGB3A1",1,0,0.786799414441442,0,0.992292661745549,"Neither"
"SCGN",1,0,0.830724374715872,0,0.994463742943986,"Neither"
"SCN10A",1,0,0.731052343633283,0,0.993812418584455,"Neither"
"SCN5A",1,0,0.0301614003784619,1,0.907946157186279,"scBSP only"
"SCN7A",1,0,0.50159091465121,0,0.983608336951802,"Neither"
"SCNN1A",1,0,0.460120019829485,0,0.981437255753365,"Neither"
"SCUBE1",1,0,0.686480150338744,0,0.989253148067738,"Neither"
"SELPLG",1,0,0.562013560075133,0,0.989795918367347,"Neither"
"SEMA3C",1,0,0.294731660943046,0,0.982197134172818,"Neither"
"SEMA3E",1,0,0.457369787816316,0,0.97405557967868,"Neither"
"SEMA3F",1,0,0.774227600333535,0,0.992075553625706,"Neither"
"SERPINB1A",1,0,0.695135433590309,0,0.988384715588363,"Neither"
"SERPINB1B",1,0,0.539837930263433,0,0.982631350412505,"Neither"
"SERPINF1",1,0,0.434733137873788,0,0.981980026052974,"Neither"
"SFRP2",1,0,0.797222150080937,0,0.992075553625706,"Neither"
"SHISA8",1,0,0.854945341501709,0,0.994897959183674,"Neither"
"SHOX2",1,0,0.685454871833876,0,0.992835432045158,"Neither"
"SIGLECH",1,0,0.727912849412586,0,0.990664350846722,"Neither"
"SIM1",1,0,0.190311060518017,0,0.973512809379071,"Neither"
"SIX3",1,0,0.260641922711183,0,0.975032566217977,"Neither"
"SKOR1",1,0,0.497060670509759,0,0.989144594007816,"Neither"
"SLC18A2",1,0,0.850337688650398,0,0.996092053842814,"Neither"
"SLC1A3",1,0,0.0107708698822357,1,0.825879287885367,"scBSP only"
"SLC1A6",1,0,0.633362772392049,0,0.984802431610942,"Neither"
"SLC22A4",1,0,0.516365985336634,0,0.989036039947894,"Neither"
"SLC24A2",1,0,0.0218999415058253,1,0.866695614415979,"scBSP only"
"SLC26A3",1,0,0.908344365296261,0,0.995766391663048,"Neither"
"SLC32A1",1,0,0.000630354018177348,1,0.76237516283109,"scBSP only"
"SLC34A2",1,0,0.651090271151914,0,0.989795918367347,"Neither"
"SLC36A2",1,0,0.52817966499102,0,0.983825445071646,"Neither"
"SLC5A7",1,0,0.65516730631719,0,0.994355188884064,"Neither"
"SLC6A4",1,0,0.497455214880008,0,0.982631350412505,"Neither"
"SLC6A5",1,0,0.718893161818589,0,0.991858445505862,"Neither"
"SLC7A10",1,0,0.378059589340083,0,0.977203647416413,"Neither"
"SLCO3A1",1,0,0.0345810641444946,1,0.905557967867998,"scBSP only"
"SNX33",1,0,0.24223333223593,0,0.96341728180634,"Neither"
"SOCS3",1,0,0.669890526604962,0,0.995223621363439,"Neither"
"SORCS1",1,0,0.0349613866777798,1,0.910660008684325,"scBSP only"
"SOST",1,0,0.545556426766874,0,0.990447242726878,"Neither"
"SOSTDC1",1,0,0.730278215118667,0,0.991966999565784,"Neither"
"SOX4",1,0,0.489370638992976,0,0.985019539730786,"Neither"
"SP9",1,0,0.214538829558737,0,0.981328701693443,"Neither"
"SPDEF",1,0,0.910822706093059,0,0.998263135041251,"Neither"
"SPON1",1,0,0.0221218456803768,1,0.866261398176292,"scBSP only"
"SPON2",1,0,0.972943626354721,0,0.998371689101172,"Neither"
"SPP1",1,0,0.765783957041599,0,0.991424229266175,"Neither"
"SPP2",1,0,0.783129922723289,0,0.993269648284846,"Neither"
"SSPO",1,0,0.834605718918543,0,0.992835432045158,"Neither"
"SSTR1",1,0,0.8253096883538,0,0.991424229266175,"Neither"
"SSTR2",1,0,0.665767925067533,0,0.98936170212766,"Neither"
"ST8SIA4",1,0,0.445652681158995,0,0.983716891011724,"Neither"
"ST8SIA6",1,0,0.276234441882641,0,0.979808944854538,"Neither"
"STEAP2",1,0,0.395028594528383,0,0.981654363873209,"Neither"
"STMN2",1,0,0.00187598554608537,1,0.697459834997829,"scBSP only"
"SV2C",1,0,0.30495669477405,0,0.963634389926183,"Neither"
"SYNPO2",1,0,0.298107303376093,0,0.968627876682588,"Neither"
"SYNPR",1,0,0.0177002511152461,1,0.891120277898393,"scBSP only"
"SYT15",1,0,0.595823707890838,0,0.991532783326096,"Neither"
"SYT2",1,0,0.050967446267976,0,0.941815023881893,"Neither"
"SYT6",1,0,0.0851789198294065,0,0.93693009118541,"Neither"
"TAC1",1,0,0.00167762729405208,1,0.899696048632219,"scBSP only"
"TAC2",1,0,0.0431546450230283,1,0.956578376031264,"scBSP only"
"TACR3",1,0,0.461071987263981,0,0.992509769865393,"Neither"
"TACSTD2",1,0,0.728912390658667,0,0.993703864524533,"Neither"
"TAGLN",1,0,0.805817202012966,0,0.994029526704299,"Neither"
"TAL1",1,0,0.591064203270261,0,0.986322188449848,"Neither"
"TBX18",1,0,0.768632662241409,0,0.993161094224924,"Neither"
"TBX20",1,0,0.874201652523231,0,0.995766391663048,"Neither"
"TBXA2R",1,0,0.939503750684153,0,0.997720364741641,"Neither"
"TCF7L2",1,0,0.0582008079438492,0,0.943334780720799,"Neither"
"TEK",1,0,0.620951392136999,0,0.990881458966565,"Neither"
"TFAP2B",1,0,0.854981761378572,0,0.992835432045158,"Neither"
"TFAP2C",1,0,0.632132083430556,0,0.989253148067738,"Neither"
"TGFB2",1,0,0.46785675698118,0,0.984585323491099,"Neither"
"TH",1,0,0.0547638021963909,0,0.973729917498914,"Neither"
"THBD",1,0,0.613218026012138,0,0.989144594007816,"Neither"
"THRSP",1,0,0.0452630102560198,1,0.936387320885801,"scBSP only"
"TIAM1",1,0,0.0431458620860001,1,0.917064698219713,"scBSP only"
"TIAM2",1,0,0.728886781112951,0,0.993595310464611,"Neither"
"TMEM114",1,0,0.6516033844389,0,0.986756404689535,"Neither"
"TMEM141",1,0,0.217831347012394,0,0.964285714285714,"Neither"
"TMEM212",1,0,0.792725726575642,0,0.993595310464611,"Neither"
"TMEM215",1,0,0.200597945626595,0,0.96168041684759,"Neither"
"TMEM255A",1,0,0.0918200401781071,0,0.946374294398611,"Neither"
"TMEM26",1,0,0.774032127256405,0,0.992401215805471,"Neither"
"TMEM54",1,0,0.854254855975206,0,0.99587494572297,"Neither"
"TMEM88B",1,0,0.194026306531179,0,0.953647416413374,"Neither"
"TMSB4X",1,0,2.07372297444941e-07,1,0.178028658271819,"scBSP only"
"TNNC1",1,0,0.442338080305477,0,0.981980026052974,"Neither"
"TNNI3",1,0,0.729265699167143,0,0.994029526704299,"Neither"
"TNNT3",1,0,0.620368982653485,0,0.989795918367347,"Neither"
"TNR",1,0,0.0535112706465415,0,0.911311333043856,"Neither"
"TOP2A",1,0,0.921558809367499,0,0.998154580981329,"Neither"
"TOX",1,0,0.0117092239676355,1,0.839665653495441,"scBSP only"
"TPBG",1,0,0.370889290379302,0,0.97937472861485,"Neither"
"TPD52L1",1,0,0.498183769210541,0,0.98056882327399,"Neither"
"TRAF3IP3",1,0,0.0914237097581007,0,0.980894485453756,"Neither"
"TRAPPC3L",1,0,0.809614477777426,0,0.992292661745549,"Neither"
"TRDN",1,0,0.737613315309362,0,0.990013026487191,"Neither"
"TREM2",1,0,0.38691615353467,0,0.978831958315241,"Neither"
"TRF",1,0,0.00115748479001299,1,0.742618323925315,"scBSP only"
"TRHR",1,0,0.748378236495545,0,0.990772904906643,"Neither"
"TRIM54",1,0,0.888248150300208,0,0.994138080764221,"Neither"
"TRIM66",1,0,0.0422263675231176,1,0.901650021710812,"scBSP only"
"TRPS1",1,0,0.150991010105662,0,0.957229700390795,"Neither"
"TSHZ2",1,0,0.00557556429930728,1,0.79895788102475,"scBSP only"
"TSPAN8",1,0,0.832173038435756,0,0.993052540165002,"Neither"
"TTR",1,0,0.265595577913533,0,0.975032566217977,"Neither"
"TTYH1",1,0,0.0328466397251982,1,0.885258358662614,"scBSP only"
"UCN2",1,0,0.857438481163187,0,0.993703864524533,"Neither"
"UCN3",1,0,0.725611254165467,0,0.988384715588363,"Neither"
"UNC5B",1,0,0.533176735091019,0,0.986105080330004,"Neither"
"UNG",1,0,0.823296270567833,0,0.993269648284846,"Neither"
"URAH",1,0,0.717924059357837,0,0.991315675206253,"Neither"
"UTS2B",1,0,0.707320285180722,0,0.990230134607034,"Neither"
"VAMP1",1,0,3.36504458142706e-05,1,0.588145896656535,"scBSP only"
"VEGFA",1,0,0.292222968254021,0,0.972752930959618,"Neither"
"VIM",1,0,0.0713903766448323,0,0.939969604863222,"Neither"
"VIPR2",1,0,0.732079187516271,0,0.994029526704299,"Neither"
"VTN",1,0,0.051039202306329,0,0.967542336083369,"Neither"
"VWC2",1,0,0.454796051848633,0,0.975792444637429,"Neither"
"WFDC12",1,0,0.843948085620163,0,0.996200607902736,"Neither"
"WFDC18",1,0,0.709928556559632,0,0.993378202344768,"Neither"
"WFDC2",1,0,0.721344008143402,0,0.992726877985237,"Neither"
"WFS1",1,0,0.599263363350882,0,0.983825445071646,"Neither"
"WHRN",1,0,0.122108754470004,0,0.942683456361268,"Neither"
"YJEFN3",1,0,0.5558985773397,0,0.98881893182805,"Neither"
"ZFP239",1,0,0.105177087522574,0,0.947568389057751,"Neither"
"ZIC1",1,0,0.629645719587946,0,0.988927485887972,"Neither"
