"method_1","method_2","category","gene"
"SPARK","SPARK-X","Overlap","SMOC1"
"SPARK","SPARK-X","Overlap","SNCG"
"SPARK","SPARK-X","Overlap","SNTB1"
"SPARK","SPARK-X","Overlap","SORCS1"
"SPARK","SPARK-X","Overlap","SOST"
"SPARK","SPARK-X","Overlap","SOSTDC1"
"SPARK","SPARK-X","Overlap","SOX4"
"SPARK","SPARK-X","Overlap","SP9"
"SPARK","SPARK-X","Overlap","SPARC"
"SPARK","SPARK-X","Overlap","SPHKAP"
"SPARK","SPARK-X","Overlap","SPON1"
"SPARK","SPARK-X","Overlap","SST"
"SPARK","SPARK-X","Overlap","ST18"
"SPARK","SPARK-X","Overlap","ST8SIA6"
"SPARK","SPARK-X","Overlap","STEAP2"
"SPARK","SPARK-X","Overlap","STK32B"
"SPARK","SPARK-X","Overlap","STMN2"
"SPARK","SPARK-X","Overlap","SULF1"
"SPARK","SPARK-X","Overlap","SULF2"
"SPARK","SPARK-X","Overlap","SUMO2"
"SPARK","SPARK-X","Overlap","SV2C"
"SPARK","SPARK-X","Overlap","SYNPO2"
"SPARK","SPARK-X","Overlap","SYNPR"
"SPARK","SPARK-X","Overlap","SYT15"
"SPARK","SPARK-X","Overlap","SYT2"
"SPARK","SPARK-X","Overlap","SYT6"
"SPARK","SPARK-X","Overlap","TAC1"
"SPARK","SPARK-X","Overlap","TAC2"
"SPARK","SPARK-X","Overlap","TBR1"
"SPARK","SPARK-X","Overlap","TCAP"
"SPARK","SPARK-X","Overlap","TCF4"
"SPARK","SPARK-X","Overlap","TCF7L2"
"SPARK","SPARK-X","Overlap","TEKT5"
"SPARK","SPARK-X","Overlap","TFAP2C"
"SPARK","SPARK-X","Overlap","TH"
"SPARK","SPARK-X","Overlap","THRSP"
"SPARK","SPARK-X","Overlap","TIAM1"
"SPARK","SPARK-X","Overlap","TMEM132C"
"SPARK","SPARK-X","Overlap","TMEM163"
"SPARK","SPARK-X","Overlap","TMEM215"
"SPARK","SPARK-X","Overlap","TMEM233"
"SPARK","SPARK-X","Overlap","TMEM255A"
"SPARK","SPARK-X","Overlap","TMEM88B"
"SPARK","SPARK-X","Overlap","TMSB4X"
"SPARK","SPARK-X","Overlap","TNR"
"SPARK","SPARK-X","Overlap","TOX"
"SPARK","SPARK-X","Overlap","TPBG"
"SPARK","SPARK-X","Overlap","TRAF3IP3"
"SPARK","SPARK-X","Overlap","TRAPPC3L"
"SPARK","SPARK-X","Overlap","TRF"
"SPARK","SPARK-X","Overlap","TRH"
"SPARK","SPARK-X","Overlap","TRHR"
"SPARK","SPARK-X","Overlap","TRIM66"
"SPARK","SPARK-X","Overlap","TSHZ2"
"SPARK","SPARK-X","Overlap","TTR"
"SPARK","SPARK-X","Overlap","TTYH1"
"SPARK","SPARK-X","Overlap","UGT8A"
"SPARK","SPARK-X","Overlap","UTS2B"
"SPARK","SPARK-X","Overlap","VAMP1"
"SPARK","SPARK-X","Overlap","VEGFA"
"SPARK","SPARK-X","Overlap","VIM"
"SPARK","SPARK-X","Overlap","VIP"
"SPARK","SPARK-X","Overlap","VIPR1"
"SPARK","SPARK-X","Overlap","VWC2L"
"SPARK","SPARK-X","Overlap","WFDC18"
"SPARK","SPARK-X","Overlap","WFS1"
"SPARK","SPARK-X","Overlap","WHRN"
"SPARK","SPARK-X","Overlap","ZBTB20"
"SPARK","SPARK-X","Overlap","ZFHX4"
"SPARK","SPARK-X","Overlap","ZIC1"
"SPARK","SPARK-X","SPARK only","ABCC9"
"SPARK","SPARK-X","SPARK only","ACBD7"
"SPARK","SPARK-X","SPARK only","ACTA2"
"SPARK","SPARK-X","SPARK only","ADA"
"SPARK","SPARK-X","SPARK only","ADAMTS15"
"SPARK","SPARK-X","SPARK only","ADARB2"
"SPARK","SPARK-X","SPARK only","ADGRG2"
"SPARK","SPARK-X","SPARK only","ADM"
"SPARK","SPARK-X","SPARK only","ADORA2B"
"SPARK","SPARK-X","SPARK only","ADORA3"
"SPARK","SPARK-X","SPARK only","ADRA1B"
"SPARK","SPARK-X","SPARK only","ADRB3"
"SPARK","SPARK-X","SPARK only","AFP"
"SPARK","SPARK-X","SPARK only","AGTR2"
"SPARK","SPARK-X","SPARK only","ANGPT2"
"SPARK","SPARK-X","SPARK only","ANLN"
"SPARK","SPARK-X","SPARK only","ANPEP"
"SPARK","SPARK-X","SPARK only","APOLD1"
"SPARK","SPARK-X","SPARK only","AQP1"
"SPARK","SPARK-X","SPARK only","AQP4"
"SPARK","SPARK-X","SPARK only","ASIC4"
"SPARK","SPARK-X","SPARK only","ATF3"
"SPARK","SPARK-X","SPARK only","BCL6"
"SPARK","SPARK-X","SPARK only","BIRC5"
"SPARK","SPARK-X","SPARK only","BMP3"
"SPARK","SPARK-X","SPARK only","BMP4"
"SPARK","SPARK-X","SPARK only","BRCA1"
"SPARK","SPARK-X","SPARK only","C1QL1"
"SPARK","SPARK-X","SPARK only","CALCA"
"SPARK","SPARK-X","SPARK only","CAR3"
"SPARK","SPARK-X","SPARK only","CASP8"
"SPARK","SPARK-X","SPARK only","CASR"
"SPARK","SPARK-X","SPARK only","CBR2"
"SPARK","SPARK-X","SPARK only","CCKBR"
"SPARK","SPARK-X","SPARK only","CCL4"
"SPARK","SPARK-X","SPARK only","CCN4"
"SPARK","SPARK-X","SPARK only","CCND2"
"SPARK","SPARK-X","SPARK only","CCRL2"
"SPARK","SPARK-X","SPARK only","CDC20"
"SPARK","SPARK-X","SPARK only","CDK1"
"SPARK","SPARK-X","SPARK only","CDKN1C"
"SPARK","SPARK-X","SPARK only","CEMIP"
"SPARK","SPARK-X","SPARK only","CFAP126"
"SPARK","SPARK-X","SPARK only","CHAT"
"SPARK","SPARK-X","SPARK only","CHRNA2"
"SPARK","SPARK-X","SPARK only","CHRNA3"
"SPARK","SPARK-X","SPARK only","CKS2"
"SPARK","SPARK-X","SPARK only","CLIC5"
"SPARK","SPARK-X","SPARK only","CNKSR3"
"SPARK","SPARK-X","SPARK only","CNN1"
"SPARK","SPARK-X","SPARK only","CNPY1"
"SPARK","SPARK-X","SPARK only","COL20A1"
"SPARK","SPARK-X","SPARK only","COL24A1"
"SPARK","SPARK-X","SPARK only","COL5A1"
"SPARK","SPARK-X","SPARK only","COL9A2"
"SPARK","SPARK-X","SPARK only","COX4I2"
"SPARK","SPARK-X","SPARK only","COX6A2"
"SPARK","SPARK-X","SPARK only","CPB1"
"SPARK","SPARK-X","SPARK only","CPXM2"
"SPARK","SPARK-X","SPARK only","CRHBP"
"SPARK","SPARK-X","SPARK only","CRISP1"
"SPARK","SPARK-X","SPARK only","DAPL1"
"SPARK","SPARK-X","SPARK only","DEGS2"
"SPARK","SPARK-X","SPARK only","DLX1"
"SPARK","SPARK-X","SPARK only","DLX5"
"SPARK","SPARK-X","SPARK only","DRD3"
"SPARK","SPARK-X","SPARK only","DRD4"
"SPARK","SPARK-X","SPARK only","EBF1"
"SPARK","SPARK-X","SPARK only","ECSCR"
"SPARK","SPARK-X","SPARK only","EFHD1"
"SPARK","SPARK-X","SPARK only","EFNA5"
"SPARK","SPARK-X","SPARK only","EMID1"
"SPARK","SPARK-X","SPARK only","EN1"
"SPARK","SPARK-X","SPARK only","EPYC"
"SPARK","SPARK-X","SPARK only","FAM169B"
"SPARK","SPARK-X","SPARK only","FAM216B"
"SPARK","SPARK-X","SPARK only","FAM92B"
"SPARK","SPARK-X","SPARK only","FAT2"
"SPARK","SPARK-X","SPARK only","FBLN2"
"SPARK","SPARK-X","SPARK only","FBP2"
"SPARK","SPARK-X","SPARK only","FOLR1"
"SPARK","SPARK-X","SPARK only","FOS"
"SPARK","SPARK-X","SPARK only","FSHR"
"SPARK","SPARK-X","SPARK only","GABRA6"
"SPARK","SPARK-X","SPARK only","GABRR2"
"SPARK","SPARK-X","SPARK only","GAST"
"SPARK","SPARK-X","SPARK only","GCH1"
"SPARK","SPARK-X","SPARK only","GIPR"
"SPARK","SPARK-X","SPARK only","GJB2"
"SPARK","SPARK-X","SPARK only","GPR50"
"SPARK","SPARK-X","SPARK only","GPSM3"
"SPARK","SPARK-X","SPARK only","GPX2"
"SPARK","SPARK-X","SPARK only","GRIN2C"
"SPARK","SPARK-X","SPARK only","GRP"
"SPARK","SPARK-X","SPARK only","HOXA5"
"SPARK","SPARK-X","SPARK only","HOXB7"
"SPARK","SPARK-X","SPARK only","HOXB9"
"SPARK","SPARK-X","SPARK only","HOXC4"
"SPARK","SPARK-X","SPARK only","HRH1"
"SPARK","SPARK-X","SPARK only","HS3ST4"
"SPARK","SPARK-X","SPARK only","HSPA1A"
"SPARK","SPARK-X","SPARK only","HSPB7"
"SPARK","SPARK-X","SPARK only","HTR1D"
"SPARK","SPARK-X","SPARK only","HTR2B"
"SPARK","SPARK-X","SPARK only","ID2"
"SPARK","SPARK-X","SPARK only","IGF2"
"SPARK","SPARK-X","SPARK only","IGFBPL1"
"SPARK","SPARK-X","SPARK only","IL23A"
"SPARK","SPARK-X","SPARK only","ISL1"
"SPARK","SPARK-X","SPARK only","ISL2"
"SPARK","SPARK-X","SPARK only","KCNC2"
"SPARK","SPARK-X","SPARK only","KCNJ8"
"SPARK","SPARK-X","SPARK only","KCNMB2"
"SPARK","SPARK-X","SPARK only","KISS1R"
"SPARK","SPARK-X","SPARK only","KIT"
"SPARK","SPARK-X","SPARK only","KL"
"SPARK","SPARK-X","SPARK only","KLHL14"
"SPARK","SPARK-X","SPARK only","KLK6"
"SPARK","SPARK-X","SPARK only","KRT12"
"SPARK","SPARK-X","SPARK only","KRT17"
"SPARK","SPARK-X","SPARK only","KRT19"
"SPARK","SPARK-X","SPARK only","LANCL3"
"SPARK","SPARK-X","SPARK only","LBP"
"SPARK","SPARK-X","SPARK only","LBX1"
"SPARK","SPARK-X","SPARK only","LCN2"
"SPARK","SPARK-X","SPARK only","LHX2"
"SPARK","SPARK-X","SPARK only","LHX8"
"SPARK","SPARK-X","SPARK only","LMCD1"
"SPARK","SPARK-X","SPARK only","LPAR3"
"SPARK","SPARK-X","SPARK only","LRRTM2"
"SPARK","SPARK-X","SPARK only","LY6C1"
"SPARK","SPARK-X","SPARK only","MAB21L2"
"SPARK","SPARK-X","SPARK only","MEGF11"
"SPARK","SPARK-X","SPARK only","MEOX1"
"SPARK","SPARK-X","SPARK only","MFAP4"
"SPARK","SPARK-X","SPARK only","MFSD2A"
"SPARK","SPARK-X","SPARK only","MGP"
"SPARK","SPARK-X","SPARK only","MGST1"
"SPARK","SPARK-X","SPARK only","MIA"
"SPARK","SPARK-X","SPARK only","MKI67"
"SPARK","SPARK-X","SPARK only","MMP2"
"SPARK","SPARK-X","SPARK only","MNS1"
"SPARK","SPARK-X","SPARK only","MRC1"
"SPARK","SPARK-X","SPARK only","MREG"
"SPARK","SPARK-X","SPARK only","MUSTN1"
"SPARK","SPARK-X","SPARK only","MYH8"
"SPARK","SPARK-X","SPARK only","MYL4"
"SPARK","SPARK-X","SPARK only","NCMAP"
"SPARK","SPARK-X","SPARK only","NECAB1"
"SPARK","SPARK-X","SPARK only","NFIB"
"SPARK","SPARK-X","SPARK only","NGFR"
"SPARK","SPARK-X","SPARK only","NKX2-9"
"SPARK","SPARK-X","SPARK only","NMBR"
"SPARK","SPARK-X","SPARK only","NMS"
"SPARK","SPARK-X","SPARK only","NMU"
"SPARK","SPARK-X","SPARK only","NMUR2"
"SPARK","SPARK-X","SPARK only","NPBWR1"
"SPARK","SPARK-X","SPARK only","NPFF"
"SPARK","SPARK-X","SPARK only","NPFFR1"
"SPARK","SPARK-X","SPARK only","NPFFR2"
"SPARK","SPARK-X","SPARK only","NPPB"
"SPARK","SPARK-X","SPARK only","NPY1R"
"SPARK","SPARK-X","SPARK only","NPY4R"
"SPARK","SPARK-X","SPARK only","NPY5R"
"SPARK","SPARK-X","SPARK only","NRTN"
"SPARK","SPARK-X","SPARK only","OPRD1"
"SPARK","SPARK-X","SPARK only","OPRK1"
"SPARK","SPARK-X","SPARK only","OPRM1"
"SPARK","SPARK-X","SPARK only","OTX1"
"SPARK","SPARK-X","SPARK only","PALM3"
"SPARK","SPARK-X","SPARK only","PAPPA"
"SPARK","SPARK-X","SPARK only","PAPPA2"
"SPARK","SPARK-X","SPARK only","PAQR5"
"SPARK","SPARK-X","SPARK only","PARP14"
"SPARK","SPARK-X","SPARK only","PAX5"
"SPARK","SPARK-X","SPARK only","PCSK5"
"SPARK","SPARK-X","SPARK only","PDZK1IP1"
"SPARK","SPARK-X","SPARK only","PF4"
"SPARK","SPARK-X","SPARK only","PGAM2"
"SPARK","SPARK-X","SPARK only","PI16"
"SPARK","SPARK-X","SPARK only","PKD1L2"
"SPARK","SPARK-X","SPARK only","PKIB"
"SPARK","SPARK-X","SPARK only","PLA2G5"
"SPARK","SPARK-X","SPARK only","PLIN3"
"SPARK","SPARK-X","SPARK only","PNMT"
"SPARK","SPARK-X","SPARK only","PRKCQ"
"SPARK","SPARK-X","SPARK only","PRLHR"
"SPARK","SPARK-X","SPARK only","PROKR1"
"SPARK","SPARK-X","SPARK only","PRSS35"
"SPARK","SPARK-X","SPARK only","PTGFR"
"SPARK","SPARK-X","SPARK only","PTHLH"
"SPARK","SPARK-X","SPARK only","PTPN3"
"SPARK","SPARK-X","SPARK only","PYY"
"SPARK","SPARK-X","SPARK only","RAB37"
"SPARK","SPARK-X","SPARK only","RAMP3"
"SPARK","SPARK-X","SPARK only","RARRES1"
"SPARK","SPARK-X","SPARK only","RASL10A"
"SPARK","SPARK-X","SPARK only","RASL11A"
"SPARK","SPARK-X","SPARK only","RET"
"SPARK","SPARK-X","SPARK only","RGS12"
"SPARK","SPARK-X","SPARK only","RGS16"
"SPARK","SPARK-X","SPARK only","RNF152"
"SPARK","SPARK-X","SPARK only","RRM2"
"SPARK","SPARK-X","SPARK only","RSPO3"
"SPARK","SPARK-X","SPARK only","RUNX1"
"SPARK","SPARK-X","SPARK only","RXFP1"
"SPARK","SPARK-X","SPARK only","SAG"
"SPARK","SPARK-X","SPARK only","SALL3"
"SPARK","SPARK-X","SPARK only","SCGN"
"SPARK","SPARK-X","SPARK only","SCN10A"
"SPARK","SPARK-X","SPARK only","SCUBE1"
"SPARK","SPARK-X","SPARK only","SEMA3C"
"SPARK","SPARK-X","SPARK only","SEMA3G"
"SPARK","SPARK-X","SPARK only","SERPINB1B"
"SPARK","SPARK-X","SPARK only","SFRP2"
"SPARK","SPARK-X","SPARK only","SHOX2"
"SPARK","SPARK-X","SPARK only","SIX6"
"SPARK","SPARK-X","SPARK only","SLA"
"SPARK","SPARK-X","SPARK only","SLA2"
"SPARK","SPARK-X","SPARK only","SLC13A3"
"SPARK","SPARK-X","SPARK only","SLC18A2"
"SPARK","SPARK-X","SPARK only","SLC18A3"
"SPARK","SPARK-X","SPARK only","SLC22A4"
"SPARK","SPARK-X","SPARK only","SLC34A2"
"SPARK","SPARK-X","SPARK only","SLC5A7"
"SPARK","SPARK-X","SPARK only","SLC6A2"
"SPARK","SPARK-X","SPARK only","SLC6A3"
"SPARK","SPARK-X","SPARK only","SLC6A4"
"SPARK","SPARK-X","SPARK only","SLC6A5"
"SPARK","SPARK-X","SPARK only","SOCS3"
"SPARK","SPARK-X","SPARK only","SOX11"
"SPARK","SPARK-X","SPARK only","SOX14"
"SPARK","SPARK-X","SPARK only","SPDEF"
"SPARK","SPARK-X","SPARK only","SPON2"
"SPARK","SPARK-X","SPARK only","SSTR2"
"SPARK","SPARK-X","SPARK only","ST8SIA4"
"SPARK","SPARK-X","SPARK only","STAC2"
"SPARK","SPARK-X","SPARK only","STARD8"
"SPARK","SPARK-X","SPARK only","TACR1"
"SPARK","SPARK-X","SPARK only","TACR3"
"SPARK","SPARK-X","SPARK only","TAGLN"
"SPARK","SPARK-X","SPARK only","TBX18"
"SPARK","SPARK-X","SPARK only","TBXA2R"
"SPARK","SPARK-X","SPARK only","TEK"
"SPARK","SPARK-X","SPARK only","TFAP2D"
"SPARK","SPARK-X","SPARK only","TGFB2"
"SPARK","SPARK-X","SPARK only","THBD"
"SPARK","SPARK-X","SPARK only","TIAM2"
"SPARK","SPARK-X","SPARK only","TM4SF4"
"SPARK","SPARK-X","SPARK only","TMC3"
"SPARK","SPARK-X","SPARK only","TMEM114"
"SPARK","SPARK-X","SPARK only","TMEM141"
"SPARK","SPARK-X","SPARK only","TMEM255B"
"SPARK","SPARK-X","SPARK only","TMEM72"
"SPARK","SPARK-X","SPARK only","TNNC1"
"SPARK","SPARK-X","SPARK only","TNNI3"
"SPARK","SPARK-X","SPARK only","TNNT3"
"SPARK","SPARK-X","SPARK only","TOP2A"
"SPARK","SPARK-X","SPARK only","TPD52L1"
"SPARK","SPARK-X","SPARK only","TRIM54"
"SPARK","SPARK-X","SPARK only","TUBGCP2"
"SPARK","SPARK-X","SPARK only","UCN"
"SPARK","SPARK-X","SPARK only","VGLL3"
"SPARK","SPARK-X","SPARK only","VSIG8"
"SPARK","SPARK-X","SPARK only","VTN"
"SPARK","SPARK-X","SPARK only","VWF"
"SPARK","SPARK-X","SPARK only","WFDC12"
"SPARK","SPARK-X","SPARK only","WFDC2"
"SPARK","SPARK-X","SPARK only","WIF1"
"SPARK","SPARK-X","SPARK only","YJEFN3"
"SPARK","SPARK-X","SPARK only","ZMYM1"
"SPARK","SPARK-X","SPARK-X only","ANXA1"
"SPARK","SPARK-X","SPARK-X only","ARAP2"
"SPARK","SPARK-X","SPARK-X only","ASIC3"
"SPARK","SPARK-X","SPARK-X only","CITED1"
"SPARK","SPARK-X","SPARK-X only","CLIC6"
"SPARK","SPARK-X","SPARK-X only","CRIM1"
"SPARK","SPARK-X","SPARK-X only","CTSC"
"SPARK","SPARK-X","SPARK-X only","CXCL14"
"SPARK","SPARK-X","SPARK-X only","CXCL2"
"SPARK","SPARK-X","SPARK-X only","DAD1"
"SPARK","SPARK-X","SPARK-X only","FAM181B"
"SPARK","SPARK-X","SPARK-X only","FAM184A"
"SPARK","SPARK-X","SPARK-X only","FN1"
"SPARK","SPARK-X","SPARK-X only","FRZB"
"SPARK","SPARK-X","SPARK-X only","HDHD3"
"SPARK","SPARK-X","SPARK-X only","INPP5J"
"SPARK","SPARK-X","SPARK-X only","KIF5B"
"SPARK","SPARK-X","SPARK-X only","LRPPRC"
"SPARK","SPARK-X","SPARK-X only","MLC1"
"SPARK","SPARK-X","SPARK-X only","MLF1"
"SPARK","SPARK-X","SPARK-X only","NEUROD2"
"SPARK","SPARK-X","SPARK-X only","OLFML2A"
"SPARK","SPARK-X","SPARK-X only","OTX2"
"SPARK","SPARK-X","SPARK-X only","PBX3"
"SPARK","SPARK-X","SPARK-X only","PCDH20"
"SPARK","SPARK-X","SPARK-X only","PDGFA"
"SPARK","SPARK-X","SPARK-X only","RELL1"
"SPARK","SPARK-X","SPARK-X only","S1PR1"
"SPARK","SPARK-X","SPARK-X only","TFAP2B"
"SPARK","SPARK-X","SPARK-X only","TIMP4"
"SPARK","SPARK-X","SPARK-X only","TNNT1"
"SPARK","SPARK-X","SPARK-X only","TREM2"
"SPARK","SPARK-X","SPARK-X only","UNC5B"
"SPARK","SPARK-X","SPARK-X only","VCAN"
"SPARK","SPARK-X","SPARK-X only","VWC2"
